Stname  observed          L95PPU          U95PPU        Best_Sim
FLOW_OUT_1     8.530000        0.215178        7.441609        0.443600       
FLOW_OUT_1     2.710000        0.029865        3.797877        0.398600       
FLOW_OUT_1     0.540000        0.006019        0.334787        0.359600       
FLOW_OUT_1     0.000000        0.001701        0.448946        0.327200       
FLOW_OUT_1     0.000000        0.001712        0.614664        0.302500       
FLOW_OUT_1     0.000000        0.000700        0.260493        0.280100       
FLOW_OUT_1     0.250000        0.001692        0.415301        0.263000       
FLOW_OUT_1     0.770000        0.006401        0.817145        0.249300       
FLOW_OUT_1     1.050000        0.005890        0.525970        0.232200       
FLOW_OUT_1     1.190000        0.028464        6.180140        0.228600       
FLOW_OUT_1     1.440000        0.015015        1.165267        0.210300       
FLOW_OUT_1     1.330000        0.007314        0.772967        0.189900       
FLOW_OUT_1     1.380000        0.009149        2.369096        0.176600       
FLOW_OUT_1     0.230000        0.001611        0.292368        0.159200       
FLOW_OUT_1     0.210000        0.000283        0.131595        0.141500       
FLOW_OUT_1     0.090000        0.000260        0.120714        0.129800       
FLOW_OUT_1     0.080000        0.000376        0.209994        0.119900       
FLOW_OUT_1     0.000000        0.000227        0.105648        0.113600       
FLOW_OUT_1     0.020000        0.001217        0.636590        0.107900       
FLOW_OUT_1     0.720000        0.018153        3.824022        0.114600       
FLOW_OUT_1     1.220000        0.008992        0.185208        0.104700       
FLOW_OUT_1     1.330000        0.014143        2.304353        0.100000       
FLOW_OUT_1     0.980000        0.008297        1.148916        0.088300       
FLOW_OUT_1     3.270000        0.355036        18.685337       0.289100       
FLOW_OUT_1     2.240000        0.036390        3.377158        0.110400       
FLOW_OUT_1     0.330000        0.019887        1.895566        0.088200       
FLOW_OUT_1     0.130000        0.003651        0.240625        0.069600       
FLOW_OUT_1     0.000000        0.000158        0.073572        0.055700       
FLOW_OUT_1     0.000000        0.000142        0.066179        0.049100       
FLOW_OUT_1     0.000000        0.000783        0.509454        0.046800       
FLOW_OUT_1     0.290000        0.002285        0.599109        0.050100       
FLOW_OUT_1     0.430000        0.021167        4.698324        0.057800       
FLOW_OUT_1     0.650000        0.031753        6.416559        0.061700       
FLOW_OUT_1     1.230000        0.024392        0.454664        0.063900       
FLOW_OUT_1     1.030000        0.010974        0.101195        0.047600       
FLOW_OUT_1     2.350000        0.014909        4.098111        0.041200       
FLOW_OUT_1     0.730000        0.008917        1.525661        0.038200       
FLOW_OUT_1     0.480000        0.008002        1.800847        0.034500       
FLOW_OUT_1     0.110000        0.000181        0.084211        0.022100       
FLOW_OUT_1     0.000000        0.000160        0.074586        0.017100       
FLOW_OUT_1     0.000000        0.000119        0.066607        0.013600       
FLOW_OUT_1     0.000000        0.000232        0.129456        0.015100       
FLOW_OUT_3     46.270000       8.092878        162.084274      24.150000      
FLOW_OUT_3     59.360001       63.416248       353.172516      61.849998      
